Review,label,confidence
mantap sih perpanjang onlinee good mantap,Positive,0.999687195
bintang satu dulu kalau jadi tak ganti karena dari tanggal 17 coba sekarang 27 juni proses berhenti di 50 takutnya pas masa berlaku sim habis tanggal 26 juli ternyata proses dibatalkan karena masa berlaku sudah habis padahal leletnya prosesnya saya tahu di solo memang lama tapi tidak ada tempat untuk bertanya masalah ini membuat panik tiwas bayar malah gagal,Negative,0.999839425
kenapa pembuatan sim secara online masih dalam proses pengembangan,Neutral,0.999667764
kapan pembuatan sim baru nya bisa digunakan,Neutral,0.99967432
mantap,Positive,0.999696374
mohon informasisebelumnya suami mendaftar menggunakan nomor ponselnya dan menggunakan nik saya saat ini posisi suami di luar negeri saya ingin memperpanjang sim bagaimana caranya untuk menggunakan ponsel sendiri untuk menggunakan nik saya sendiri,Neutral,0.999676466
fitur pengaduan tidak bisa di gunakan mau buat laporan pengaduan tentang proses pembuatan sim,Neutral,0.999581873
apakah aplikasi ini sudah berlaku di semua provinsi atau hanya di daerah tertentu,Neutral,0.99968195
mantap pelayanan terbaik,Positive,0.999653935
tidak bisa diakses bagaimana pak,Negative,0.999817908
sangat membantu juma masih harus banyak pembaharuan sistemnya biar lancar pas mengirim datanya,Positive,0.999103487
masih banyak sistem yang belum tersedia kalau belum siap mending tidak usah dirilis ini aplikasi layanan sim baru belum tersedia dalam proses pengembangan edit tambahan,Neutral,0.890365243
aplikasi tidak bisa dibuka,Negative,0.999632716
biayanya berapa pak kalau buat sim,Negative,0.909077108
verifikasi elektonik kartu tanda penduduk tidak bisa sudah mencoba beberapa kali,Neutral,0.996776998
oke,Neutral,0.999501824
4 dulu udah daftar kok masih masa pengembangan,Negative,0.876202703
sangat mudah terima kasih kepolisian republik indonesia atas layanan online nya terbaik aplikasi ini,Positive,0.999576628
12 hari se sebelum masa habis waktunya sim permohonan perpanjangan di ajukan namun setelah 2 minggu bukannya dapat sim baru malah ada notifikasi pembatalan dari satpas mengecewakan masa berlakunya sim jadi telat karena kamu kamu,Negative,0.999859452
tidak bisa dipakai 1 verifikasi dokumen dasar tidak bisa akhirnya disuruh ke satpas terdekat yang dipastikan sudah ada pungutan liar 2 perpanjang sim tidak bisa selalu eror coba berkali kali dicoba pun hasilnya sama tetap eror 3 customer service tidak bisa digunakan kalau memang tidak bisa dipakai enggak usah dimunculin itu bagian rekan sengaja memilih perpanjang di sini soalnya banyak banget pungutan liar di tempat perpanjanganpembuatan sim kalau di sini tidak bisa ya mau tidak mau harus kena pungutan liar dong gajinya kurang gede apa gimanawkwk,Negative,0.999844193
sangan membantu untuk perpanjangan sim mahtrus yang untuk masa berlakunya sudah habis tidak bisa di proses yaharus buat awal lagi ya terima kasih,Positive,0.994395494
the best,Positive,0.999125779
layanan perpanjang sim cepat tidak ribet,Positive,0.999274909
dengan adanya perpanjangan sim online sangat membantu jadi tidak usah antre di satpas,Positive,0.999576867
banyak layanan tidak tersedia pendaftaran sim baru pun tidak tersedia jadi untuk apa aplikasinya,Negative,0.998127639
cd,Neutral,0.751782537
saat input nomor handphone untuk mendaftar dan mengirim sms apakah sedang sibuk terus ya padahal ada pulsa juga,Neutral,0.982641041
mohon maaf saya dari tanggal 19 mendaftar dan membayar untuk perpanjang sim sampai sekarang belum ada perubahan apa apa ya masih 40 kalau boleh tahu berapa hari untuk sampai proses nya selesai,Neutral,0.999574006
baguswalaupun beberapa kali gagalcoba sekalian bisa buat sim baru,Neutral,0.806595743
setiap kali mau unggah dokumen kok gagal terus,Negative,0.999731123
terima kasih upayanya dalam melayani publik sangat terbantu namun masih menemukan kendala saat tahap masukan nomor rek pengembalian tidak bisa diproses mutar2 saja sudah diulangi berapa kali masih juga mohon solusinya,Positive,0.995649874
aku kasih bintang lima karena membuat sistem yang mempermudah buat sim dan menghindari praktik calo,Neutral,0.996697545
ini aplikasi kalau belum lengkaap sebaik nya jangan di rilis dulu masak semua menu dalam proses pengembangan,Negative,0.977750659
tidak bisa kirim itu bagaimana ya,Negative,0.999780238
sangat memuaskan,Positive,0.999702513
sim saya berhasil dua kali,Neutral,0.998681009
layanan katanya tidak tersedia,Negative,0.999694824
mantap,Positive,0.999696374
perpanjang sim sudah menunggu seminggu lebih belum sampesampe simnya dikirim ke luar negeri kali lama,Negative,0.981053054
mantap banget,Positive,0.999685526
tambahkan lagi fitur buat perpanjang sim bii umum,Neutral,0.999764264
mantap mempermudah perpanjang sim nyatapi sayang belum bisa buat sim baru nya lewat aplikasi,Positive,0.994092762
tolong segera ditambahkan fitur membuat sim online ya min,Neutral,0.999725282
mantap dan cepat cuma untuk rikesnya ditambah lagi lokasinya lebih banyak kerja sama diyang jauh dari polisi resor setempat,Positive,0.996605635
kenapa setiap di pencet menunya langsung gagal mohon pencerahannya,Neutral,0.879528821
kenapa saya buat sim di aplikasi ini status pembayar nya masih menunggu padahal data semua sukses pas waktu pembayaran rupiah 100000 kok status nya menunggu terus,Negative,0.99794215
katanya bisa buat baru tap tapi keterangan nya maff layanan yang anda pilih dalam proses pengembangan,Neutral,0.999735177
mohon maaf mau menanyakan proses perpanjangan sim c atas nama ahmad jamal kok sudah 26 hari masih dalam proses apa apakah ada nomer kontak costumer yang bisa di hubungi,Neutral,0.999703944
sangat lambat dalam pengoptimalan aplikasi dan sepertinya di sengaja padahal buat kartu tanda penduduk saja online sangat lancar,Negative,0.997437596
caranya sangat sulitgmn biar mudah prosesnya,Negative,0.999842644
aplkasi yang sangat bagus,Positive,0.999751747
sulit,Negative,0.999859452
bagaimana cara mengoprasikan ya untuk perpanjang simsim sudah h7 masa aktif yaapakah tidak bisa,Neutral,0.998785436
sangat mendukung program kepolisian republik indonesia mau tanya jika sim c lewat tanggal habisnya tidak coba sebulan telat 2 minggu apa bisa diperpanjangmohon info,Positive,0.999575675
ini kok punya saya masih proses saja perpanjangan sim c sudah mau 2minggu dan belum ada kejelasan wilayah polreta kabsidoarjo,Negative,0.999527097
good banget sudah ini aplikasingajuin jumat soresabtu siang dapat nomer resi minggu sore sudah sampai mantap ini sangat membantu tinggal adakan perpanjang pajak kendaraan,Positive,0.99932909
untuk pembayaran sim jika masa pembayaran habis bagaimana saya sudah klik lanjut pembayaran muncul pesan sudah tidak berlaku mau mengajukan lagi tidak bisa mohon ba ntuannya,Neutral,0.999322534
tolong segera di keluarkan bisa membuat sim barusoalnya sim lama saya sudah expired 2thntolong di tingkatkan lagi untuk menu pelayanannyadan tolong jangan ada biaya admin berikan kemudahan untuk masyarakatterima kasih,Neutral,0.998962402
sangat efektif dan memudahkan 2 kali pengurusan perpanjang sim online sim a sebelumnya sangat ekspres kurang dari seminggu sudah diterima sim nya sim c kali ini agak lama almost a month semoga kedepanya lebih ditingkatkan kembali,Positive,0.99924624
semuanya udah saya verifikasi komplit dan kenapa saya mau daftar membuat sim baru kok malah eror melulu,Negative,0.999786079
kenapa tidak bisa save dokumen ya,Neutral,0.970799744
aplikasi parahnya keterlaluan buat daftar buat buat sim tidak bisa padahal di aplikasi katanya bisa,Negative,0.999806464
maaf saya kasih bintang 2 karena saya tidak bisa verifikasi kartu tanda penduduk terus jadi aplikasi ini belum membantu,Neutral,0.987117708
sangat membantu,Positive,0.999589026
verifikasi kartu tanda penduduk gagal terus,Negative,0.999592125
bagaimana ini masa gagal mulu verifikasi nya,Negative,0.999796331
mohon bantuan nya dong admin cara ganti nomor handphone yang terdaftar di apakah selain sms apa ada cara lain untuk masuk ke apakah nya soalnya nomor handphone saya hilang,Neutral,0.997992039
kenapa ya selalu gagal dalam pemuatan konten seperti unggah foto dan id sim,Neutral,0.960624576
mau buat sim tidak bisaaplikasi dalam pengembangan,Negative,0.996874094
mantap,Positive,0.999696374
min mau tanya saya kan lupa pin nya kalau misal direset bagaimana ya nanti buat akun lagi,Neutral,0.999330282
ditingkatkan pelayanan,Negative,0.999828339
aplikasi lemot dan mesti beberapa kali sms jadinya ngabisin pulsa,Negative,0.999830008
aplikasi yang sangat mudah di gunakan dan cepat aman,Positive,0.999677181
aplikasi sangat bermanfaat dan membantu terima kasih korlantas jaya selalu,Positive,0.999723494
luar biasa banget cepetnyatgl 23 malam perpanjang tanggal 25 siang sampai,Positive,0.999142051
semalam unduh pagi login menggunakan nomor handphone 1 menit kemudian permintaan anda bergabung di tolak memang tidak ada guna baru login saja sudah sulit apalagi kalau sudah mau daftar pasti di persulit,Negative,0.999690175
di sini bisa buat sim juga tidak ya,Neutral,0.99863416
ya bagus lah,Positive,0.999719322
assalamualaikum tanya kenapa ya waktu verifikasi dokumen digital tidak bisapadahal sim saya udah saya scan melalui nfc nomornya keluar sesui dengan sim tapi tidak bisadg keterangan sim belum digitalsaya masukan nomor sim manual juga tidak bisa,Neutral,0.989461243
cukup,Positive,0.999024987
setelah daftar online lalu harus menunggu berapa lama coba keluar sim,Neutral,0.987744749
pas mau unggah foto buat pengisian berkas selalu keluar sendiri,Neutral,0.999650717
maaf tujuan utama saya instal aplikasi ini untuk membuat sim karena katanya bisa mendaftar buat sim online melalui aplikasi ini setelah saya coba berkalikali tidak bisa,Neutral,0.99962616
sangat membantu,Positive,0.999589026
sangat terbantu buat sim sekarang hanya rebahan sim dkirim ke rumah dan prosesnya waktu saya perpanjang cepat,Positive,0.999201477
sangat efektif,Positive,0.999695539
segera di pembaruan dong buat pembuatan sim barunya,Neutral,0.999668241
mantap praktis dan efektif tidak harus mengantre tinggal duduk manis di rumah sim datang sendiri,Positive,0.999419928
verifikasi elektonik kartu tanda penduduk sangat susah dan selalu gagal dan memasukan data sim juga selalu tidak bisa padahal data sudah benar,Negative,0.999777973
hai min korlantas saya beberapa kali melakukan penyimpanan data tetapi tetap tidak berhasil adakah layanan aduan yang bisa membantu saya menyelesaikan masalah ini rating saya rubah jika saya bisa akses dengan jauh lebih mudah,Neutral,0.890057147
sangat membantuproses cepatdari mulai daftar sampai sim diterima cuma butuh 4 hari,Positive,0.999470413
proses mudah cepat tanpa antre sangat membantu sekali,Positive,0.999602258
tidak bisa bisa verifikasi email,Negative,0.995062888
mantap sukses selalau,Positive,0.999630451
nomer saya yang lama sudah terboklir bisa kah ganti dengan nomer yang baru,Neutral,0.684598505
chanel pembayaran hanya bank bank negara indonesia saja dan untuk app erikkes dan eppsi susah untuk unduh nya setelah berulang kali gagal akhirnya bisa juga coba registrasi untuk eppsi terkendala dalam generate va pembayaran untuk tes psikologi supaya kedepannya chanel pembayaran ditambah dan app erikkes dan eppsi mudah untuk di unduh sukses selalu,Positive,0.998413444
semoga dipermudahkan dengan aplikasi ini,Neutral,0.999244452
apakah bisa untuk mencetak ulang sim yang hilang,Neutral,0.999658704
verifikasi wajahnya susah gagal terus,Negative,0.999759018
good semoga bisa menjadi inspirasi maju terus polisi indonesia,Positive,0.998368084
terima kasih banyak korlantas kepolisian republik indonesia dengan ada nya sistem seperti ini sangat membantu sekali untuk masyarakat sekali lagi terima kasih banyak proses mudah dan cepat sangat memuaskan jaya selalu korlantas kepolisian republik indonesia,Positive,0.999688029
simple dan mudah sangat membantu,Positive,0.999572814
kok menu buat sim baru belum tersedia,Negative,0.999611318
sangat membantu,Positive,0.999589026
min admin mau tanya kalau kita lupa bawa sim namun kita punya aplikasi digital korlantas saat ada pemeriksaan apa boleh kita menunjukkan data sim melalui aplikasi ini,Neutral,0.999658585
mudah di akses,Neutral,0.887188733
baru mau mencoba,Neutral,0.995317221
trobosan yang spektakuler sukses selalu,Positive,0.998125613
sangat membantu dalam perpanjang sim sangat mudah enggak mengantre,Positive,0.999523163
setelah 2 kali permohonan di tolak karena foto dokumen gagal dan mencoba untuk ke 3 kalinya dan alhamdululah berhasil dan sim sudah di terima,Positive,0.998023868
membantu,Positive,0.999411464
kenapa saya tidak bisa lanjut tahap selanjutnya yahmentok di lokasi satpas nyadata saya sudah lengkap semua tinggal menentukan lokasi satpas nya ini bagaimana,Negative,0.883322179
pak untuk pembuatan sim baru belum bisa ya katanya sedang dalam pengembangan kira kira kapan ya pak,Neutral,0.937919021
aplikasi mantap dan proses sangat cepat bintang 5 pokoknya,Positive,0.999743998
untuk alamat di daerah tertentu belum kecantum selebihnya bagus,Positive,0.999575675
tidak bisa verivikasi elektonik kartu tanda penduduk,Neutral,0.99955982
selalu jadi utama,Positive,0.999384165
cepat dan mudahlebih murah biayanya drpda dtang langsung langsung diproses dan dikirimkmis buat sbtu sudah ditanganpdhl beda provinsi,Positive,0.998960018
bagus,Positive,0.999703705
apakah sedang perbaikan,Neutral,0.999453485
cuma 3 hari sim udah sampai rumah cepat banget,Positive,0.544113278
saya menggunakan apl untuk perpanjangan sim c terjadi kesalahan masa berlaku pada sim bagaimana cara memperbaikinya,Neutral,0.999590218
sangat bermanfaat,Positive,0.999705732
aplikasinya bagus dan pelayanannya juga bagus bisa dari rumah perpanjang sim dan di prosesnya juga cepat kemarin jam kerja sudah tutup baru mengajukan eh besok sudah jadi terima kasih,Positive,0.999735177
hanya orang yang sabar saja yang mau buat sim online dikarenakan waktu nya agak lama,Positive,0.996927798
sangat puas terima kasih korlantas kepolisian republik indonesia di era digital sekarang ini telah ikut meningkatkan pelayanan kepada masyarakat secara digital online khususnya perpanjangan sim berharap fitur2 lainnya di aplikasi ini segera aktif semangat tim digital korlantas kepolisian republik indonesia,Positive,0.99950695
sangat membantu bagi yang sibuk kerja dan mudah cara kerjanya,Positive,0.999575675
luar biasa semoga fitur2 yang lainnya segera bisa digunakan,Neutral,0.999421
simple dan mudah digunakan sangat membantu bagi orang yang sinuk pada menu lengkapi data sekarang untuk pengisian email tidak boleh menggunakan karakter khusus jadi email belum bisa diisi mohon petunjuk dan cara pengisian email,Positive,0.998986065
sudah jadiiii gaperlu susah susah sekarang semua dipermudah,Negative,0.999069154
sudah berhasil perpanjangan sim online luar biasa cepat dan memuaskan,Positive,0.999736607
sangat membantu sekali buat kaum rebahan atau sibuk ala ala khususnya polisi resor soreang cepat sekali cuma 2 hari sudah ada ditangan,Positive,0.997777402
